date,1. open,2. high,3. low,4. close,5. volume,RSI,EMA
2005-01-27,188.76,188.86,185.2,188.08,13241500.0,49.1658,4.7435
2005-01-28,190.13,194.7,186.34,190.34,24391900.0,51.1314,4.7489
2005-01-31,193.69,196.36,191.72,195.62,19174200.0,55.4639,4.7774
2005-02-01,194.38,203.75,190.63,191.9,37640300.0,51.9681,4.7838
2005-02-02,215.55,216.8,203.66,205.96,65533000.0,61.7746,4.8531
2005-02-03,205.99,213.37,205.81,210.86,25950200.0,64.4952,4.9321
2005-02-04,206.47,207.75,202.6,204.36,29608900.0,58.5428,4.9671
2005-02-07,205.26,206.4,195.51,196.03,25894800.0,51.9285,4.9578
2005-02-08,196.96,200.02,194.53,198.64,22937000.0,53.6939,4.9621
2005-02-09,200.76,201.6,189.46,191.58,34308600.0,48.505,4.9334
2005-02-10,191.97,192.21,185.25,187.98,37927400.0,46.0606,4.8935
2005-02-11,186.66,192.32,186.07,187.4,26205700.0,45.6614,4.8583
2005-02-14,186.08,193.08,181.0,192.99,77047200.0,50.1465,4.8549
2005-02-15,193.605,199.84,193.08,195.23,51514000.0,51.8611,4.8623
2005-02-16,194.7,199.33,194.3,198.41,33031500.0,54.266,4.8829
2005-02-17,197.83,199.75,196.81,197.9,20807900.0,53.8018,4.8975
2005-02-18,198.51,198.84,196.66,197.95,16954800.0,53.8435,4.9096
2005-02-22,196.5,198.9,190.39,191.37,26940400.0,47.7384,4.8895
2005-02-23,193.3,194.48,188.66,193.95,31140800.0,50.1263,4.8848
2005-02-24,183.37,189.85,182.23,188.89,51576900.0,45.7147,4.8579
2005-02-25,189.15,189.92,185.51,185.87,19927000.0,43.2671,4.8221
2005-02-28,186.0,189.87,185.85,187.99,15621100.0,45.4741,4.8025
2005-03-01,189.29,189.75,185.39,186.06,18603700.0,43.8035,4.7777
2005-03-02,185.95,187.67,184.36,185.18,14556400.0,43.0273,4.7533
2005-03-03,186.13,187.75,184.31,187.005,15201900.0,45.1961,4.7418
2005-03-04,186.7,187.25,185.07,185.9,13534600.0,44.1014,4.7272
2005-03-07,187.78,189.6,187.03,188.81,17317400.0,47.6945,4.7286
2005-03-08,189.1,189.85,184.97,185.2,16076100.0,43.9227,4.7133
2005-03-09,184.21,184.65,180.16,181.35,22698000.0,40.2655,4.6832
2005-03-10,181.01,181.2,177.4,179.98,21899000.0,39.0204,4.6523
2005-03-11,180.44,180.95,177.15,177.8,16040500.0,37.0568,4.6171
2005-03-14,178.33,178.4,172.57,174.99,22270900.0,34.6372,4.5755
2005-03-15,175.25,180.0,174.21,178.61,20823300.0,40.0663,4.558
2005-03-16,176.7,178.61,175.01,175.6,14198300.0,37.2926,4.5299
2005-03-17,177.13,179.64,175.8,179.29,16504600.0,42.5439,4.5238
2005-03-18,178.81,180.4,178.31,180.04,14165800.0,43.5781,4.5222
2005-03-21,179.27,182.17,177.25,180.88,14952400.0,44.777,4.5247
2005-03-22,181.18,181.94,177.85,178.6,11252100.0,42.1584,4.5163
2005-03-23,177.97,180.24,177.97,178.98,9680300.0,42.7592,4.5113
2005-03-24,180.228,180.86,179.2,179.25,7402900.0,43.2106,4.5083
2005-03-28,181.68,184.8,180.95,181.42,17458500.0,46.8391,4.5158
2005-03-29,181.05,183.28,178.07,179.57,12933000.0,44.2437,4.5135
2005-03-30,180.64,181.45,179.6,180.45,12459700.0,45.7826,4.5156
2005-03-31,177.95,181.39,177.64,180.51,13523600.0,45.8923,4.5177
2005-04-01,181.76,182.95,179.99,180.04,12351600.0,45.1224,4.5172
2005-04-04,179.95,185.32,179.84,185.29,16136600.0,54.3374,4.5407
2005-04-05,187.73,190.26,187.57,188.57,17455900.0,58.9727,4.5749
2005-04-06,189.24,189.65,187.58,189.22,10494600.0,59.8426,4.6059
2005-04-07,188.78,194.62,188.64,193.76,19365000.0,65.3666,4.6519
2005-04-08,193.69,195.1,191.45,192.05,10222900.0,61.9121,4.6817
2005-04-11,193.09,194.8,192.32,193.23,10810100.0,63.3514,4.7116
2005-04-12,193.0,194.42,189.41,193.955,14624500.0,64.2454,4.7393
2005-04-13,193.47,194.32,189.73,192.93,13098400.0,61.9447,4.7572
2005-04-14,193.27,194.36,190.1,191.45,12293000.0,58.6773,4.7652
2005-04-15,190.1,190.34,184.66,185.0,23131600.0,47.0334,4.7423
2005-04-18,184.58,187.88,183.49,186.97,13087400.0,50.2788,4.7326
2005-04-19,189.33,192.0,188.03,191.4,16843100.0,56.7032,4.7448
2005-04-20,198.58,200.5,195.91,198.1,30872000.0,64.2308,4.7854
2005-04-21,200.42,205.0,199.32,204.75,35468200.0,69.8364,4.8489
2005-04-22,222.905,224.0,214.26,215.81,66343700.0,76.4474,4.9512
2005-04-25,217.82,224.74,217.52,223.53,39640300.0,79.7788,5.0702
2005-04-26,220.22,222.0,218.29,218.75,34509400.0,72.9028,5.1457
2005-04-27,217.99,220.85,216.74,219.78,20509000.0,73.4342,5.2122
2005-04-28,219.5,222.08,217.71,219.45,17348200.0,72.9407,5.2652
2005-04-29,221.91,222.25,217.82,220.0,18322000.0,73.2632,5.311
2005-05-02,222.05,223.7,220.21,222.29,19515200.0,74.6195,5.3589
2005-05-03,221.54,228.15,221.32,226.19,35524800.0,76.7798,5.4158
2005-05-04,227.18,229.88,226.999,228.5,24142800.0,77.9757,5.473
2005-05-05,228.62,228.62,225.88,226.98,15004100.0,75.2303,5.5128
2005-05-06,228.4,229.25,226.47,228.02,13514200.0,75.8566,5.5502
2005-05-09,228.0,228.5,225.43,226.02,11062500.0,72.0817,5.5716
2005-05-10,225.47,227.8,224.72,227.8,12678900.0,73.3527,5.5972
2005-05-11,228.9,231.98,227.93,231.29,22934600.0,75.6896,5.6341
2005-05-12,230.81,232.23,228.2,228.72,17878500.0,70.7679,5.6526
2005-05-13,229.18,231.09,227.32,229.24,14816100.0,71.1763,5.6701
2005-05-16,229.68,231.62,228.57,231.05,11351400.0,72.6107,5.6926
2005-05-17,230.56,233.45,230.2,233.13,15602100.0,74.1996,5.7206
2005-05-18,233.61,239.97,233.52,239.16,24599300.0,78.156,5.7709
2005-05-19,240.48,241.17,238.27,239.18,19413500.0,78.1679,5.8122
2005-05-20,241.21,241.67,239.65,241.61,16310600.0,79.6272,5.8571
2005-05-23,243.16,258.1,242.71,255.45,42733800.0,85.551,5.9569
2005-05-24,256.96,265.44,253.5,256.0,58028100.0,85.7286,6.0411
2005-05-25,252.73,260.98,250.63,260.81,36079600.0,87.2092,6.1319
2005-05-26,260.96,263.76,258.3,259.2,27066100.0,84.0653,6.1988
2005-05-27,260.48,266.05,259.25,266.0,24343800.0,86.3101,6.2846
2005-05-31,269.56,278.4,269.37,277.27,44429100.0,89.0607,6.4061
2005-06-01,283.2,292.89,282.02,288.0,70313000.0,90.9293,6.5545
2005-06-02,288.73,289.78,284.6,287.9,35912200.0,90.7737,6.6755
2005-06-03,286.79,289.3,277.41,280.26,37527000.0,79.5691,6.7396
2005-06-06,282.39,293.75,281.83,290.94,45006700.0,82.7707,6.8408
2005-06-07,297.1,299.59,290.3,293.12,48597300.0,83.3444,6.9335
2005-06-08,292.85,293.19,278.0,279.56,51350300.0,68.144,6.9475
2005-06-09,284.72,288.5,280.56,286.31,32849300.0,70.9812,6.9898
2005-06-10,286.99,287.28,280.02,282.5,25367800.0,67.3358,7.007
2005-06-13,279.82,284.19,276.52,282.75,25580700.0,67.4539,7.0222
2005-06-14,278.59,281.24,277.75,278.35,20163600.0,63.1273,7.0146
2005-06-15,275.0,277.3,267.43,274.8,41724400.0,59.7949,6.9922
2005-06-16,274.26,278.3,273.07,277.44,24899800.0,61.4257,6.9858
2005-06-17,279.0,280.3,275.9,280.3,20847900.0,63.1686,6.9937
2005-06-20,276.08,287.672,271.73,286.7,42007300.0,66.7854,7.0294
2005-06-21,288.18,290.3,284.97,287.84,30234300.0,67.3995,7.0637
2005-06-22,289.67,292.32,288.67,289.3,20927000.0,68.2101,7.0985
2005-06-23,288.0,294.81,286.5,289.71,28084600.0,68.4474,7.1288
2005-06-24,290.9,298.0,289.58,297.25,35506800.0,72.5108,7.188
2005-06-27,298.9,304.47,293.86,304.1,35570100.0,75.5869,7.2676
2005-06-28,306.28,309.25,302.0,302.0,38034900.0,72.8939,7.3232
2005-06-29,302.5,304.38,292.15,292.72,36560800.0,62.3264,7.3264
2005-06-30,294.34,298.93,291.04,294.15,30158600.0,63.2115,7.3355
2005-07-01,295.04,296.24,289.22,291.25,18436700.0,60.1266,7.3297
2005-07-05,292.0,295.98,290.23,295.71,14973000.0,63.1085,7.3454
2005-07-06,297.3,297.6,291.38,291.525,15984500.0,58.6744,7.339
2005-07-07,289.39,295.8,288.51,295.54,21322800.0,61.4713,7.3522
2005-07-08,296.25,297.5,294.05,296.23,14900200.0,61.9479,7.3661
2005-07-11,296.4,296.6,291.02,293.35,16763800.0,58.6846,7.3644
2005-07-12,293.39,294.4,290.93,291.784,11718000.0,56.9286,7.3558
2005-07-13,292.51,299.24,292.1,298.86,22852900.0,62.4031,7.381
2005-07-14,305.34,306.75,300.07,300.89,21314000.0,63.8237,7.4109
2005-07-15,301.24,303.4,299.78,301.19,16859900.0,64.04,7.4368
2005-07-18,300.0,301.9,297.75,299.54,12403100.0,61.8501,7.4504
2005-07-19,302.26,310.35,301.8,309.9,25217500.0,69.0146,7.5088
2005-07-20,305.57,312.6088,301.8,312.0,28592100.0,70.2348,7.5661
2005-07-21,314.05,317.8,311.21,313.94,39539200.0,71.357,7.6219
2005-07-22,306.37,309.25,296.33,302.4,46726800.0,57.4756,7.6149
2005-07-25,302.39,303.29,294.96,295.85,19298200.0,51.3675,7.5793
2005-07-26,295.01,298.0,292.09,296.09,19614100.0,51.5706,7.5513
2005-07-27,297.74,298.23,292.4,296.93,14421300.0,52.321,7.5322
2005-07-28,297.2,297.41,293.28,293.5,11839300.0,48.9831,7.5009
2005-07-29,292.14,292.84,286.99,287.76,16709800.0,43.932,7.4492
2005-08-01,288.48,292.5,288.1,291.6099,11313400.0,47.8187,7.4244
2005-08-02,291.6,299.52,291.12,299.19,14565800.0,54.5056,7.4387
2005-08-03,298.0,299.72,295.6,297.3,11849300.0,52.6925,7.4417
2005-08-04,295.55,299.0,295.25,297.73,10462500.0,53.0749,7.4462
2005-08-05,297.5,298.51,291.31,292.35,11867500.0,47.8613,7.4253
2005-08-08,293.6,295.65,290.49,291.25,8954600.0,46.848,7.4032
2005-08-09,291.96,292.68,288.51,291.57,11547000.0,47.1982,7.3866
2005-08-10,291.3,292.33,284.88,285.68,13744200.0,41.7458,7.3461
2005-08-11,285.89,286.58,280.62,284.05,15014700.0,40.3564,7.3056
2005-08-12,283.36,290.2,281.64,289.721,13158600.0,46.9695,7.2983
2005-08-15,289.98,292.77,283.77,284.0,16333000.0,41.9199,7.2663
2005-08-16,284.88,287.79,283.34,285.65,14204100.0,43.7966,7.2475
2005-08-17,285.51,286.57,284.0,285.1,7758800.0,43.2944,7.2297
2005-08-18,275.91,280.5,275.0,279.99,23721800.0,38.8386,7.1919
2005-08-19,280.99,281.45,279.62,280.0,11074700.0,38.8518,7.1609
2005-08-22,281.24,281.47,273.35,274.01,13612300.0,34.0839,7.1083
2005-08-23,276.16,279.74,274.12,279.58,11631700.0,41.298,7.0906
2005-08-24,277.57,284.75,276.45,282.57,17169000.0,44.7911,7.0898
2005-08-25,282.55,284.0,279.97,282.59,8744400.0,44.8147,7.0892
2005-08-26,283.48,285.02,282.66,283.58,7503000.0,46.047,7.0933
2005-08-29,282.24,289.12,282.24,288.45,11794100.0,51.7543,7.1188
2005-08-30,287.22,289.51,285.88,287.27,9574400.0,50.3641,7.1343
2005-08-31,288.23,288.5,284.36,286.0,10057900.0,48.8434,7.1412
2005-09-01,285.91,287.5,285.0,286.25,5478700.0,49.1688,7.1479
2005-09-02,286.51,289.99,286.44,288.45,6862100.0,52.0584,7.1635
2005-09-06,289.0,289.39,286.8,287.11,8416100.0,50.187,7.1701
2005-09-07,285.89,295.5,285.28,294.87,14984000.0,59.3095,7.2109
2005-09-08,294.83,299.28,293.36,295.39,13213300.0,59.8403,7.2467
2005-09-09,297.28,299.1,296.56,299.09,8772200.0,63.4895,7.2928
2005-09-12,301.75,311.42,301.0,309.74,20752200.0,71.5133,7.3791
2005-09-13,308.74,315.53,306.17,311.68,20579200.0,72.6907,7.4586
2005-09-14,308.73,313.28,300.3,303.0,22529000.0,60.6187,7.484
2005-09-15,299.8,306.75,297.91,302.62,30901400.0,60.1477,7.5031
2005-09-16,304.02,304.5,299.87,300.2,15144400.0,57.1051,7.5077
2005-09-19,301.0,306.0,300.71,303.79,11512200.0,60.3125,7.5278
2005-09-20,306.15,311.3,305.23,307.91,18683200.0,63.6699,7.563
2005-09-21,308.41,313.76,305.96,311.9,20219100.0,66.6153,7.61
2005-09-22,311.49,319.22,310.17,311.37,25986700.0,65.8516,7.6461
2005-09-23,313.0,317.21,312.59,315.36,16950600.0,68.7557,7.6938
2005-09-26,319.5,320.95,312.56,314.28,19769000.0,67.0925,7.7279
2005-09-27,314.95,318.41,313.38,313.94,13732400.0,66.5467,7.7542
2005-09-28,314.22,315.1,305.6,306.0,15978800.0,55.2447,7.7396
2005-09-29,306.68,310.72,306.08,309.62,11216300.0,58.6895,7.7441
2005-09-30,314.22,317.5,312.29,316.46,18284200.0,64.2834,7.779
2005-10-03,313.63,320.11,312.79,318.68,18302200.0,65.8975,7.8177
2005-10-04,319.58,321.28,310.74,311.0,18270300.0,56.4015,7.8143
2005-10-05,312.69,314.9,308.0,310.71,16640100.0,56.0729,7.8102
2005-10-06,313.98,314.48,310.09,312.75,15971600.0,57.9297,7.8162
2005-10-07,314.79,316.67,310.54,312.99,13527000.0,58.1538,7.8221
2005-10-10,313.31,314.82,309.15,310.65,11133200.0,55.0734,7.8163
2005-10-11,311.16,312.65,304.86,306.1,17068100.0,49.5748,7.7909
2005-10-12,305.2,307.19,299.0,300.97,18593700.0,44.2147,7.7466
2005-10-13,302.0,302.0,290.685,297.44,21114200.0,40.9349,7.6943
2005-10-14,299.26,300.23,292.54,296.14,17021100.0,39.765,7.6456
2005-10-17,297.5,305.2,294.56,305.0,15118200.0,50.209,7.6462
2005-10-18,304.96,307.96,302.74,303.28,14141400.0,48.4527,7.6388
2005-10-19,304.0,309.87,303.96,308.7,14007300.0,53.9225,7.6574
2005-10-20,309.99,311.13,301.21,303.2,27795500.0,48.3193,7.6476
2005-10-21,345.8,346.43,333.0,339.9,45739000.0,70.4127,7.8069
2005-10-24,343.37,349.3,342.19,348.65,18844500.0,73.3391,7.9772
2005-10-25,345.78,347.4,342.86,346.91,13742800.0,71.8179,8.1085
2005-10-26,346.28,356.0,346.19,355.44,17797100.0,74.5994,8.2549
2005-10-27,356.6,357.09,351.68,353.06,10258500.0,72.4508,8.3638
2005-10-28,355.27,358.95,355.02,358.17,11795100.0,74.1709,8.4762
2005-10-31,360.24,374.75,359.51,372.14,28657100.0,78.1818,8.6318
2005-11-01,371.86,383.9,369.01,379.38,32679400.0,79.9219,8.7922
2005-11-02,381.7,385.0,377.17,379.68,21109600.0,79.9931,8.9248
2005-11-03,382.41,386.58,381.38,385.95,14881900.0,81.472,9.0618
2005-11-04,389.72,391.79,385.45,390.43,17632100.0,82.4692,9.1944
2005-11-07,395.1,397.47,392.15,395.03,19163800.0,83.4538,9.3239
2005-11-08,394.25,395.59,388.58,389.9,15779200.0,78.18,9.4064
2005-11-09,386.67,388.29,378.03,379.15,20912800.0,68.4221,9.4249
2005-11-10,378.36,391.35,377.43,391.1,18239100.0,72.527,9.4945
2005-11-11,395.12,396.9,388.85,390.4,14113600.0,71.9371,9.5483
2005-11-14,392.12,398.22,391.53,396.97,15600100.0,74.069,9.6222
2005-11-15,394.38,397.0,390.95,392.8,17232500.0,70.4127,9.6637
2005-11-16,396.2,398.85,394.11,398.15,17373000.0,72.3018,9.722
2005-11-17,401.8,403.81,399.53,403.45,18405900.0,74.0682,9.7939
2005-11-18,403.62,404.5,399.85,400.21,14037100.0,71.0838,9.838
2005-11-21,399.17,409.98,393.49,409.36,20649500.0,74.2405,9.9158
2005-11-22,408.65,417.31,406.23,416.47,19172800.0,76.3967,10.0118
2005-11-23,417.04,424.72,415.78,422.86,20149800.0,78.1656,10.1195
2005-11-25,425.78,428.75,425.3,428.62,9670500.0,79.6464,10.2339
2005-11-28,429.82,431.24,422.44,423.48,21994700.0,74.7732,10.3041
2005-11-29,424.14,426.4,402.14,403.54,42948600.0,59.5507,10.2706
2005-11-30,404.48,408.45,395.56,404.9125,31162000.0,60.152,10.2494
2005-12-01,409.2,415.44,408.29,414.0901,19470300.0,64.0054,10.2739
2005-12-02,416.94,419.53,413.86,417.7,15071900.0,65.4218,10.3104
2005-12-05,417.0,417.5,404.28,405.85,20558200.0,57.4324,10.2863
2005-12-06,408.7,416.41,401.7,404.54,30220300.0,56.6093,10.2606
2005-12-07,406.16,406.7,399.01,404.22,23308400.0,56.3967,10.2381
2005-12-08,405.3,410.65,402.64,410.65,17802100.0,59.6741,10.249
2005-12-09,415.0,415.78,408.56,409.2,15271500.0,58.6043,10.2513
2005-12-12,414.63,415.21,409.95,412.612,13886200.0,60.4031,10.2687
2005-12-13,413.0,418.0,411.64,417.49,16311200.0,62.8861,10.3052
2005-12-14,417.04,419.73,415.49,418.96,13247500.0,63.6263,10.3418
2005-12-15,419.11,423.14,416.5,422.53,12079500.0,65.4296,10.388
2005-12-16,425.34,432.5,422.75,430.15,32628300.0,68.9662,10.4606
2005-12-19,432.2,446.21,420.11,424.6,43829700.0,63.8433,10.4946
2005-12-20,427.86,432.2,424.67,429.74,20149200.0,66.3372,10.5459
2005-12-21,433.55,436.86,420.71,426.33,22421300.0,63.2216,10.5724
2005-12-22,431.765,432.86,425.93,432.04,15078100.0,66.0933,10.62
2005-12-23,432.15,432.5,428.78,430.93,9181000.0,65.0303,10.6539
2005-12-27,431.86,431.86,422.76,424.64,13392100.0,59.2181,10.653
2005-12-28,424.12,427.78,421.26,426.69,14221500.0,60.4585,10.6616
2005-12-29,427.98,428.73,419.17,420.15,13877700.0,54.7385,10.6388
2005-12-30,417.27,418.21,413.74,414.86,15159000.0,50.5708,10.5961
2006-01-03,422.52,435.67,418.22,435.23,26216100.0,62.4324,10.6539
2006-01-04,443.9,448.96,439.75,445.24,30542200.0,66.6657,10.7469
2006-01-05,446.0,451.55,441.5,451.24,21594900.0,68.926,10.8504
2006-01-06,456.87,470.5,453.24,465.66,35478200.0,73.5652,11.0008
2006-01-09,466.15,473.4,460.94,466.9001,25558200.0,73.9257,11.1295
2006-01-10,464.42,470.25,462.04,469.76,18176000.0,74.78,11.2478
2006-01-11,471.27,475.11,469.18,471.63,17996700.0,75.3487,11.3532
2006-01-12,473.72,474.99,461.5,463.63,20230300.0,68.2574,11.4029
2006-01-13,464.31,466.89,461.61,466.25,15297800.0,69.2772,11.4555
2006-01-17,464.21,469.9,462.53,467.11,16524000.0,69.6222,11.5025
2006-01-18,447.3,457.36,443.25,444.9099,40930400.0,53.059,11.4397
2006-01-19,451.17,453.49,433.0,436.445,29045500.0,48.337,11.3498
2006-01-20,437.5,440.03,394.74,399.4601,82151100.0,34.0701,11.1075
2006-01-23,407.38,428.39,405.73,427.5,45437300.0,46.8728,11.0372
2006-01-24,436.03,444.95,434.48,443.03,30898200.0,52.3875,11.0504
