Datum,Eroeffnung,Tageshoch,Tagestief,Schluss,Umsatz,RSI,SMA,EMA,DEMA
1999-11-01,68.06,71.88,66.31,69.13,12824100.0,0.0,0.0,0.0,0.0
1999-11-02,69.75,70.0,65.06,66.44,13243200.0,0.0,0.0,0.0,0.0
1999-11-03,68.19,68.5,65.0,65.81,10772100.0,0.0,0.0,0.0,0.0
1999-11-04,67.19,67.19,61.0,63.06,16759200.0,0.0,0.0,0.0,0.0
1999-11-05,64.75,65.5,62.25,64.94,11091400.0,0.0,0.0,0.0,0.0
1999-11-08,64.81,80.0,63.5,78.0,32339400.0,0.0,0.0,0.0,0.0
1999-11-09,80.88,83.06,70.0,70.81,26477100.0,0.0,0.0,0.0,0.0
1999-11-10,71.56,75.0,70.13,72.0,11506700.0,0.0,0.0,0.0,0.0
1999-11-11,74.75,75.0,71.38,73.0,9293900.0,0.0,0.0,0.0,0.0
1999-11-12,73.75,75.0,70.81,74.94,10319600.0,0.0,3.4906,3.4906,0.0
1999-11-15,75.63,76.0,73.31,73.5,6437200.0,0.0,3.5125,3.5242,0.0
1999-11-16,74.25,79.63,73.75,78.94,15238700.0,0.0,3.575,3.601,0.0
1999-11-17,77.94,80.0,75.44,76.5,6657400.0,0.0,3.6284,3.6418,0.0
1999-11-18,76.75,78.19,75.25,77.94,5810400.0,0.0,3.7028,3.6882,0.0
1999-11-19,77.88,78.13,76.06,77.94,5760600.0,60.2228,3.7678,3.7261,0.0
1999-11-22,77.88,82.5,76.0,80.5,10708400.0,62.6147,3.7804,3.7805,0.0
1999-11-23,80.38,85.63,76.25,81.75,18332500.0,63.7606,3.835,3.8363,0.0
1999-11-24,84.25,87.75,83.25,87.25,14483100.0,68.3565,3.9113,3.932,0.0
1999-11-26,91.06,95.13,90.5,93.13,11496000.0,72.3882,4.012,4.0637,4.399
1999-11-29,95.5,96.88,90.13,90.44,18053700.0,68.1127,4.0894,4.147,4.4895
1999-11-30,88.27,88.88,83.81,85.06,13465500.0,60.4257,4.1472,4.1663,4.4623
1999-12-01,87.25,87.63,81.97,85.0,10663600.0,60.3439,4.1775,4.1815,4.4361
1999-12-02,86.0,91.31,85.63,89.06,9538700.0,63.9044,4.2403,4.2309,4.4796
1999-12-03,92.5,93.38,86.06,86.56,11151200.0,60.3134,4.2834,4.2485,4.4665
1999-12-06,86.88,89.88,84.69,87.38,9199200.0,61.0858,4.3306,4.2704,4.4667
1999-12-07,88.0,88.0,84.38,86.06,6727100.0,59.092,4.3584,4.2764,4.4418
1999-12-08,86.81,93.0,86.75,88.0,12867200.0,61.1015,4.3897,4.2988,4.4526
1999-12-09,95.25,113.0,93.44,103.6,41364600.0,72.7102,4.4714,4.4591,4.7159
1999-12-10,111.4,112.0,104.4,106.7,14929000.0,74.3484,4.5393,4.6183,4.9588
1999-12-13,106.6,106.6,101.5,102.5,8653700.0,68.3607,4.5996,4.7104,5.0644
1999-12-14,103.8,104.0,95.0,95.63,10107900.0,59.8675,4.6524,4.7234,5.0235
1999-12-15,92.88,99.44,91.0,96.5,10133500.0,60.5361,4.71,4.7418,5.0025
1999-12-16,98.25,98.75,93.5,94.88,7004400.0,58.5789,4.7391,4.7422,4.9559
1999-12-17,97.19,97.63,93.81,94.06,5955900.0,57.5644,4.7766,4.7351,4.904
1999-12-20,97.75,101.6,95.06,97.0,10566600.0,60.2242,4.8246,4.756,4.9113
1999-12-21,96.56,100.4,96.56,99.88,9509500.0,62.6912,4.8938,4.7993,4.9618
1999-12-22,100.6,100.6,95.5,97.69,5921000.0,59.661,4.9422,4.8148,4.9604
1999-12-23,98.0,99.0,89.06,90.0,12914600.0,50.4412,4.8742,4.7575,4.8299
1999-12-27,87.75,88.25,80.13,81.13,16523800.0,42.3178,4.7464,4.6301,4.585
1999-12-28,83.06,86.5,81.56,82.31,10304300.0,43.6187,4.6454,4.5365,4.4231
1999-12-29,83.44,85.38,82.63,83.5,5913000.0,44.9666,4.5848,4.4708,4.3242
1999-12-30,84.63,85.13,78.5,79.06,9256600.0,41.0256,4.4976,4.3766,4.1797
1999-12-31,79.31,79.38,76.0,76.13,7270700.0,38.6202,4.4038,4.273,4.027
2000-01-03,81.5,89.56,80.0,89.38,16117600.0,52.2539,4.3804,4.3086,4.1365
2000-01-04,85.38,91.5,81.75,81.94,17487400.0,46.0664,4.3051,4.2701,4.0979
2000-01-05,70.75,75.13,69.63,71.75,38457400.0,39.2169,4.1645,4.146,3.9035
2000-01-06,71.31,72.69,64.0,65.56,18752000.0,35.7405,4.0038,3.9882,3.6607
2000-01-07,67.0,70.5,66.19,69.56,10505400.0,39.4743,3.9016,3.8954,3.5515
2000-01-10,72.56,72.63,65.56,69.19,14757900.0,39.2472,3.8419,3.8162,3.47
2000-01-11,66.88,70.0,65.0,66.75,10532700.0,37.7061,3.7641,3.7291,3.3747
2000-01-12,67.88,68.0,63.0,63.56,10804500.0,35.7308,3.6644,3.6289,3.2569
2000-01-13,64.94,67.19,63.13,65.94,10448100.0,38.3267,3.5988,3.5686,3.2148
2000-01-14,66.75,68.5,64.0,64.25,6853600.0,37.1784,3.5394,3.5038,3.1614
2000-01-18,63.44,65.19,63.0,64.13,5384900.0,37.0934,3.4131,3.4498,3.1254
2000-01-19,64.13,67.5,63.0,66.81,8245500.0,40.3717,3.3375,3.4299,3.1482
2000-01-20,66.94,67.0,63.94,64.75,5978000.0,38.7021,3.3025,3.3949,3.1359
2000-01-21,64.63,64.63,60.0,62.06,11461900.0,36.575,3.285,3.3418,3.0865
2000-01-24,67.56,73.38,67.5,70.13,29170200.0,46.1389,3.2878,3.3718,3.1873
2000-01-25,70.0,71.25,66.0,69.25,9434100.0,45.3361,3.2881,3.3883,3.2508
2000-01-26,68.63,70.0,64.75,64.81,6558000.0,41.4201,3.2784,3.3614,3.227
2000-01-27,65.19,67.75,64.63,66.94,6784000.0,43.9225,3.2953,3.3588,3.2467
2000-01-28,65.0,66.44,60.0,61.69,13777900.0,39.4493,3.2741,3.3089,3.1764
2000-01-31,60.38,64.75,58.44,64.56,10697900.0,42.8744,3.2756,3.2942,3.1737
2000-02-01,67.5,70.63,64.38,67.44,13404600.0,46.1653,3.2922,3.3084,3.2213
2000-02-02,67.94,72.25,67.75,69.44,14025900.0,48.3888,3.3053,3.3381,3.2913
2000-02-03,81.13,85.94,77.38,84.19,43750000.0,61.1373,3.4025,3.4965,3.5878
2000-02-04,82.75,82.75,78.0,78.56,11023000.0,55.5019,3.485,3.575,3.7139
2000-02-07,76.19,76.88,73.13,75.0,10129000.0,52.2239,3.5094,3.6068,3.7465
2000-02-08,74.0,84.0,73.44,83.13,19472800.0,58.2834,3.5788,3.7068,3.9028
2000-02-09,80.55,83.73,80.02,80.25,9580400.0,55.5935,3.656,3.7623,3.9682
2000-02-10,78.5,79.88,75.5,76.19,9979600.0,51.9533,3.7022,3.7709,3.9464
2000-02-11,77.13,79.13,75.5,76.19,8309000.0,51.9533,3.7748,3.7779,3.9272
2000-02-14,75.69,75.75,73.56,74.44,5169700.0,50.3066,3.8242,3.7678,3.8816
2000-02-15,73.44,76.19,70.63,73.81,6424500.0,49.696,3.856,3.7537,3.8354
2000-02-16,72.75,73.44,70.63,70.69,4260200.0,46.6742,3.8623,3.7139,3.748
2000-02-17,71.25,71.31,68.0,69.0,6129600.0,45.0754,3.7863,3.6659,3.6546
2000-02-18,68.44,69.0,63.88,64.75,8726400.0,41.2488,3.7173,3.588,3.515
2000-02-22,64.94,66.5,63.06,63.56,5685800.0,40.2193,3.6601,3.5135,3.3928
2000-02-23,64.88,71.75,64.69,70.44,8441200.0,48.2599,3.5966,3.515,3.4175
2000-02-24,70.56,71.38,65.63,68.44,5869300.0,46.31,3.5376,3.4981,3.4045
2000-02-25,67.44,69.38,65.19,69.13,4870500.0,47.104,3.5022,3.4905,3.4078
2000-02-28,66.56,67.19,64.13,65.75,5057700.0,43.6948,3.45,3.4536,3.3557
2000-02-29,66.0,68.97,65.88,68.88,7148500.0,47.4853,3.4223,3.4519,3.3703
2000-03-01,67.63,68.5,65.0,65.88,5576700.0,44.4,3.3826,3.4232,3.333
2000-03-02,64.94,65.0,62.19,62.56,7980100.0,41.209,3.342,3.3695,3.2518
2000-03-03,63.25,64.75,62.06,62.5,6059500.0,41.1515,3.3094,3.325,3.1924
2000-03-06,62.88,67.25,62.81,63.94,7665800.0,43.202,3.3054,3.3018,3.1742
2000-03-07,64.88,65.81,62.13,63.5,4178800.0,42.7123,3.3051,3.2787,3.1555
2000-03-08,63.25,64.75,60.56,63.63,5940700.0,42.9181,3.271,3.261,3.1457
2000-03-09,63.0,69.0,62.19,68.81,8312500.0,50.545,3.2729,3.2937,3.226
2000-03-10,67.25,68.53,65.0,66.88,3713500.0,47.9731,3.2617,3.3028,3.255
2000-03-13,64.0,66.63,63.0,65.31,5634300.0,45.9259,3.2594,3.296,3.2513
2000-03-14,66.06,66.94,63.38,65.63,4805300.0,46.4277,3.2432,3.2934,3.2546
2000-03-15,64.75,65.13,62.0,63.75,6082700.0,43.8529,3.2326,3.2741,3.2267
2000-03-16,62.25,66.38,60.0,66.25,9703100.0,47.984,3.251,3.2811,3.248
2000-03-17,66.06,66.38,64.5,64.81,5298500.0,45.8896,3.2626,3.2737,3.2406
2000-03-20,63.5,64.5,62.38,64.19,5813500.0,44.9793,3.2638,3.2621,3.2254
2000-03-21,65.13,73.0,62.25,72.38,17082900.0,57.0887,3.3082,3.327,3.35
2000-03-22,70.88,74.0,69.25,70.69,11566400.0,54.4268,3.3435,3.3647,3.4145
2000-03-23,69.5,70.94,67.5,67.69,5442100.0,49.9723,3.3379,3.3683,3.412
2000-03-24,74.62,75.25,71.31,72.69,9746000.0,56.38,3.367,3.4167,3.492
2000-03-27,72.25,75.13,71.75,73.13,4748600.0,56.9032,3.4061,3.4603,3.5576
2000-03-28,72.38,72.75,69.47,70.13,5197600.0,52.2979,3.4286,3.4687,3.5552
2000-03-29,69.5,69.88,65.0,66.25,5886500.0,46.9999,3.4411,3.4403,3.4878
2000-03-30,64.5,67.38,64.0,66.5,5034000.0,47.3698,3.4423,3.4193,3.4411
2000-03-31,66.75,67.13,63.0,67.0,5115500.0,48.1494,3.4533,3.4067,3.4142
2000-04-03,65.44,65.69,62.0,63.56,4865400.0,43.3878,3.4501,3.3651,3.3372
2000-04-04,62.88,65.44,55.75,63.94,14318000.0,44.046,3.4079,3.3346,3.2867
2000-04-05,61.75,64.94,60.5,62.19,4900000.0,41.6445,3.3654,3.2936,3.221
2000-04-06,63.44,65.5,61.88,64.25,6032700.0,45.4172,3.3482,3.2789,3.2074
2000-04-07,65.13,68.63,64.13,67.56,6052300.0,50.909,3.3226,3.2969,3.2532
2000-04-10,67.25,68.44,63.25,63.38,4523600.0,44.7814,3.2738,3.2737,3.2188
2000-04-11,62.5,66.0,61.25,63.38,4706600.0,44.7814,3.2401,3.2546,3.1942
2000-04-12,64.0,64.38,56.25,56.38,8695500.0,36.2964,3.1907,3.1754,3.0612
2000-04-13,57.88,58.75,47.94,48.0,10679000.0,29.1706,3.0982,3.0344,2.8256
2000-04-14,47.88,52.38,40.81,46.88,20074500.0,28.369,2.9976,2.9089,2.6353
2000-04-17,45.25,52.0,44.63,47.06,12180900.0,28.7081,2.9151,2.8078,2.5013
2000-04-18,47.63,56.25,47.13,54.94,10735000.0,41.7156,2.8701,2.7968,2.5369
2000-04-19,55.31,55.31,51.69,53.44,5373800.0,40.2116,2.8264,2.7741,2.5429
2000-04-20,53.38,53.69,49.88,52.38,4925300.0,39.1377,2.767,2.7459,2.5337
2000-04-24,49.38,51.56,44.88,49.81,6693300.0,36.5866,2.6783,2.6995,2.4878
2000-04-25,51.81,54.13,50.25,52.44,7150400.0,40.8367,2.6236,2.6854,2.5007
2000-04-26,53.31,57.44,52.45,53.5,12006400.0,42.5091,2.5742,2.6835,2.5309
2000-04-27,49.31,55.25,48.5,52.88,11266000.0,41.7654,2.5567,2.6763,2.5456
2000-04-28,54.0,55.63,53.13,55.19,6833800.0,45.5851,2.5926,2.6914,2.5968
2000-05-01,56.0,60.31,55.25,59.94,8578500.0,52.4864,2.6579,2.747,2.715
2000-05-02,59.19,60.0,55.88,56.13,7427900.0,47.304,2.7033,2.7578,2.7405
2000-05-03,55.25,56.56,53.0,54.13,5424800.0,44.8032,2.6992,2.7485,2.7267
2000-05-04,54.25,56.5,53.13,55.06,4725200.0,46.2268,2.7073,2.7493,2.7322
2000-05-05,54.63,58.63,54.13,58.5,4062100.0,51.2367,2.7379,2.7812,2.7934
2000-05-08,56.81,59.25,55.44,56.02,3950000.0,47.7806,2.769,2.7848,2.7977
2000-05-09,56.5,57.75,53.0,56.25,4551800.0,48.13,2.788,2.7899,2.8045
2000-05-10,54.53,55.38,49.0,53.31,8711500.0,44.0702,2.7871,2.7673,2.7607
2000-05-11,53.94,55.75,50.94,54.88,5580800.0,46.6578,2.7971,2.763,2.7542
2000-05-12,54.69,56.5,53.13,53.75,3969600.0,45.0426,2.7899,2.7493,2.7309
2000-05-15,53.63,56.5,50.88,56.06,4125400.0,48.9344,2.7705,2.7591,2.752
2000-05-16,57.13,59.88,56.0,59.06,6432200.0,53.5364,2.7851,2.7943,2.8174
2000-05-17,57.19,62.38,57.0,61.0,6998600.0,56.2802,2.8195,2.8408,2.8977
2000-05-18,60.38,60.88,55.13,55.38,4727000.0,47.5247,2.8211,2.8278,2.8636
2000-05-19,54.63,55.75,52.25,52.63,4610900.0,43.9238,2.7917,2.7921,2.7922
2000-05-22,53.0,53.13,46.88,51.88,8272800.0,42.9677,2.771,2.7561,2.7267
2000-05-23,50.5,51.88,46.5,46.69,5837200.0,36.97,2.7232,2.6794,2.5927
2000-05-24,46.44,49.75,40.44,48.56,11666600.0,40.2085,2.6995,2.6337,2.5253
2000-05-25,49.5,50.0,45.5,45.5,4919500.0,36.8701,2.6526,2.5685,2.4265
2000-05-26,46.25,47.75,44.0,46.5,3621000.0,38.6624,2.6163,2.5242,2.3718
2000-05-30,47.31,51.88,47.31,51.75,5613200.0,47.1462,2.5948,2.5357,2.4204
2000-05-31,50.75,52.25,49.63,49.94,6882000.0,44.8433,2.5492,2.5287,2.4286
2000-06-01,48.88,51.13,46.38,50.19,7622200.0,45.2412,2.4951,2.5252,2.4405
2000-06-02,52.38,58.13,52.25,57.88,8322500.0,55.8019,2.5076,2.5922,2.5778
2000-06-05,55.03,56.25,52.5,54.5,6813200.0,51.134,2.517,2.6164,2.6243
2000-06-06,54.0,54.56,50.25,50.56,4853100.0,46.2746,2.5104,2.6003,2.5936
2000-06-07,51.88,52.19,50.13,51.81,3841200.0,47.9641,2.536,2.5985,2.5916
2000-06-08,52.56,53.44,51.63,51.88,3040300.0,48.0626,2.5526,2.5977,2.5914
2000-06-09,51.94,53.25,51.88,52.19,1922300.0,48.5273,2.586,2.5999,2.5964
2000-06-12,52.19,52.19,47.0,48.44,3986000.0,43.4615,2.5957,2.5675,2.5382
2000-06-13,48.19,49.5,46.25,49.0,4788500.0,44.395,2.582,2.5461,2.5047
2000-06-14,49.31,49.88,46.0,46.44,5020500.0,41.0577,2.5645,2.5054,2.4382
2000-06-15,47.0,47.94,45.31,46.31,3554700.0,40.8896,2.5451,2.4709,2.3876
2000-06-16,47.25,47.44,45.38,46.0,3070900.0,40.4641,2.4857,2.4398,2.3463
2000-06-19,45.5,45.88,43.5,45.31,5151500.0,39.4795,2.4397,2.4081,2.3056
2000-06-20,45.88,48.63,45.13,46.13,6199100.0,41.3073,2.4176,2.3896,2.2907
2000-06-21,45.44,46.94,45.06,46.06,3573300.0,41.193,2.3888,2.3739,2.28
2000-06-22,46.19,46.44,41.63,42.0,10516100.0,35.1191,2.3394,2.3241,2.2066
2000-06-23,36.63,37.0,32.47,33.88,51838200.0,26.6543,2.2479,2.2095,2.0196
2000-06-26,35.31,35.33,32.81,33.94,21076400.0,26.7947,2.1754,2.1163,1.8847
2000-06-27,33.75,38.5,33.5,36.5,17638200.0,32.7134,2.1129,2.0634,1.8305
2000-06-28,36.88,39.94,36.13,37.88,14874300.0,35.73,2.0701,2.0326,1.8169
2000-06-29,37.13,38.5,36.13,37.13,8986500.0,34.8164,2.0242,2.0006,1.7979
2000-06-30,37.0,37.25,35.5,36.31,6451900.0,33.7989,1.9757,1.9669,1.7736
2000-07-03,36.69,37.5,36.5,37.0,1762400.0,35.5069,1.9342,1.9457,1.7701
2000-07-05,37.0,38.5,36.38,36.5,4213600.0,34.8061,1.886,1.9237,1.7621
2000-07-06,36.88,37.38,34.75,36.06,6767100.0,34.167,1.836,1.9018,1.7516
2000-07-07,36.13,37.0,35.25,36.13,3870600.0,34.3735,1.8067,1.8844,1.7474
2000-07-10,36.38,36.38,35.0,35.06,4240600.0,32.6862,1.8126,1.8605,1.7289
2000-07-11,35.19,35.25,32.63,33.13,9896500.0,29.8408,1.8085,1.8234,1.6853
2000-07-12,35.44,36.13,34.25,35.06,11265900.0,35.8543,1.8013,1.8106,1.6872
2000-07-13,35.63,36.0,34.88,35.0,8597500.0,35.7517,1.7869,1.7996,1.6896
2000-07-14,36.38,43.2,36.31,42.63,22436100.0,53.8402,1.8144,1.86,1.8193
2000-07-17,42.88,43.94,40.25,41.13,6530000.0,50.8115,1.8385,1.8957,1.8917
2000-07-18,40.13,43.63,39.5,41.75,7958400.0,52.0131,1.8623,1.9306,1.9558
2000-07-19,41.5,41.56,39.0,40.88,4743700.0,50.1614,1.8842,1.9512,1.9887
2000-07-20,40.94,43.38,39.5,40.31,6945700.0,48.9322,1.9054,1.9629,2.0031
2000-07-21,40.44,42.5,40.44,41.13,4712900.0,50.8,1.9304,1.9799,2.0268
2000-07-24,41.06,41.38,38.06,38.75,5778200.0,45.5884,1.9489,1.9722,2.0042
2000-07-25,36.75,38.75,33.25,37.63,27752500.0,43.3353,1.9714,1.9557,1.9684
2000-07-26,35.06,36.72,34.06,36.06,15547800.0,40.3266,1.9764,1.9279,1.9156
2000-07-27,31.44,32.0,29.75,31.38,23579300.0,32.9768,1.9583,1.8627,1.7992
2000-07-28,31.44,32.13,29.0,30.0,12447000.0,31.1726,1.8951,1.7967,1.6909
2000-07-31,30.06,30.25,27.88,30.13,9478800.0,31.5526,1.8401,1.744,1.6142
2000-08-01,30.63,32.25,30.25,30.25,8156400.0,31.9261,1.7826,1.7019,1.5612
2000-08-02,30.25,32.0,30.22,30.81,4952900.0,33.7432,1.7323,1.6725,1.5335
2000-08-03,29.44,31.75,29.31,31.5,5144100.0,36.0097,1.6882,1.6548,1.5265
2000-08-04,31.94,34.19,31.5,32.5,4871100.0,39.253,1.6451,1.6494,1.54
2000-08-07,32.0,34.25,31.63,33.81,4403100.0,43.3068,1.6204,1.6569,1.5735
2000-08-08,33.25,33.38,32.44,32.94,5050600.0,41.334,1.5969,1.6551,1.5854
2000-08-09,32.38,32.38,30.38,30.88,8874400.0,37.0324,1.571,1.6349,1.5613
2000-08-10,31.5,31.75,29.75,30.44,6073000.0,36.1666,1.5663,1.6144,1.5374
2000-08-11,30.5,34.0,30.31,33.69,9116200.0,46.1761,1.5848,1.6271,1.5746
2000-08-14,33.5,35.19,32.69,34.88,6217200.0,49.3104,1.6085,1.6484,1.6228
2000-08-15,34.63,38.31,34.38,37.56,8497200.0,55.5834,1.6451,1.6901,1.7033
2000-08-16,37.56,39.88,37.56,38.75,9833200.0,58.065,1.6848,1.7351,1.7827
2000-08-17,38.0,39.06,36.88,38.25,4974100.0,56.6333,1.7185,1.7673,1.8327
2000-08-18,39.25,40.13,38.94,39.0,7371100.0,58.2945,1.751,1.8006,1.8812
2000-08-21,39.09,39.88,36.5,37.5,4037500.0,53.8515,1.7695,1.8141,1.8911
2000-08-22,38.13,38.19,36.06,36.5,3508200.0,51.0576,1.7873,1.8161,1.8807
2000-08-23,36.38,39.5,35.0,38.81,4721300.0,56.6522,1.8269,1.8387,1.9101
2000-08-24,39.56,40.5,38.81,39.38,4719000.0,57.9301,1.8716,1.8624,1.9402
2000-08-25,39.13,40.06,38.56,39.94,2708600.0,59.2026,1.9029,1.8869,1.9706
2000-08-28,38.81,42.5,38.56,39.13,9178500.0,56.5387,1.9241,1.8995,1.9784
2000-08-29,39.5,40.88,38.88,39.63,4521100.0,57.801,1.9345,1.9144,1.9911
2000-08-30,42.38,43.97,42.0,42.94,12919600.0,65.0398,1.9554,1.9567,2.0541
2000-08-31,43.13,43.19,41.44,41.5,4616300.0,60.2015,1.9717,1.9782,2.0755
2000-09-01,42.13,42.5,41.0,41.5,3347100.0,60.2015,1.9842,1.9958,2.0898
2000-09-05,40.94,46.31,40.25,45.69,10168200.0,68.1875,2.0251,2.0483,2.1681
2000-09-06,47.25,49.63,45.69,45.88,14263200.0,68.4962,2.072,2.093,2.2276
2000-09-07,46.81,47.0,43.0,43.5,7406200.0,60.5676,2.0955,2.1079,2.2302
2000-09-08,44.06,45.0,42.5,42.94,5088900.0,58.8417,2.1133,2.115,2.2209
2000-09-11,42.63,45.22,42.19,42.38,5447100.0,57.0897,2.1255,2.1157,2.203
2000-09-12,43.38,44.19,42.25,42.69,3821500.0,57.8381,2.1433,2.1191,2.1933
2000-09-13,41.31,43.13,41.0,42.44,4085000.0,56.9751,2.1573,2.1197,2.1808
2000-09-14,44.19,46.0,43.75,44.88,6963500.0,62.8078,2.167,2.1423,2.2108
2000-09-15,45.38,45.44,42.88,43.63,6180200.0,58.4372,2.1777,2.1494,2.2113
2000-09-18,43.5,44.63,41.88,42.81,4445200.0,55.699,2.1842,2.1478,2.1971
2000-09-19,42.06,42.75,39.13,40.75,7230800.0,49.4324,2.1595,2.1277,2.1517
2000-09-20,40.44,40.5,37.38,37.5,9744800.0,41.4997,2.1176,2.0818,2.0638
2000-09-21,37.44,40.5,37.25,40.06,7425600.0,48.5091,2.1004,2.0675,2.041
2000-09-22,38.38,42.13,38.31,41.44,5996200.0,51.8578,2.0929,2.0683,2.0473
2000-09-25,41.22,42.56,40.0,40.38,5459900.0,49.2105,2.0829,2.0593,2.0348
2000-09-26,40.63,41.13,39.56,39.75,4260400.0,47.6534,2.0682,2.0463,2.0155
2000-09-27,38.69,39.63,35.5,37.88,10030900.0,43.2762,2.0454,2.0186,1.9708
2000-09-28,37.31,40.25,37.13,40.0,5857900.0,48.996,2.021,2.0152,1.9733
2000-09-29,39.0,41.25,37.63,38.44,6517100.0,45.3706,1.9951,1.9983,1.9501
2000-10-02,38.19,38.44,35.25,35.88,5477700.0,40.1237,1.9604,1.9611,1.8914
2000-10-03,36.75,37.25,35.0,35.06,5379900.0,38.5844,1.932,1.9233,1.8352
2000-10-04,33.44,37.06,32.5,36.0,7841100.0,41.3615,1.9245,1.9009,1.8105
2000-10-05,35.19,36.63,32.0,33.56,6966300.0,36.72,1.892,1.8603,1.7533
2000-10-06,32.5,33.25,30.19,31.56,8871100.0,33.4105,1.8426,1.809,1.6794
2000-10-09,30.25,30.56,27.38,30.06,12727500.0,31.1434,1.791,1.7534,1.6018
2000-10-10,29.75,32.72,28.88,30.44,7265500.0,32.395,1.7444,1.7113,1.5529
2000-10-11,27.94,30.25,27.63,27.81,7889700.0,28.5299,1.6941,1.653,1.4756
2000-10-12,28.38,28.81,24.63,25.13,8032600.0,25.2269,1.6197,1.5809,1.3768
2000-10-13,24.25,28.88,23.5,28.44,7633400.0,35.2046,1.5697,1.552,1.3614
2000-10-16,28.13,28.31,24.13,24.31,7147700.0,29.852,1.5119,1.4908,1.2848
2000-10-17,24.88,25.19,20.88,21.94,15140500.0,27.288,1.4463,1.4192,1.1921
2000-10-18,19.88,25.38,19.38,25.13,18788700.0,35.3384,1.3919,1.3896,1.1796
2000-10-19,26.56,28.13,24.19,27.75,10874900.0,41.1058,1.3629,1.3892,1.2171
2000-10-20,27.69,31.25,27.13,30.81,11621900.0,47.0465,1.3591,1.4167,1.2984
2000-10-23,29.69,30.38,27.63,30.0,10199600.0,45.7315,1.3588,1.4319,1.3474
2000-10-24,29.88,33.88,28.81,29.56,13676600.0,44.9957,1.3544,1.4403,1.378
2000-10-25,34.0,36.5,31.75,31.88,28572900.0,49.6,1.3748,1.4682,1.4402
2000-10-26,32.19,37.5,31.0,36.88,17825500.0,57.7988,1.4335,1.5365,1.5695
2000-10-27,33.94,37.5,33.88,35.63,12370700.0,55.3736,1.4695,1.5811,1.6445
2000-10-30,33.06,34.38,30.27,32.88,12510200.0,50.3666,1.5123,1.5925,1.6537
2000-10-31,32.69,36.88,32.06,36.63,9919500.0,56.1847,1.5858,1.636,1.7216
2000-11-01,35.81,40.0,35.69,37.38,11099200.0,57.2637,1.647,1.6783,1.7831
2000-11-02,38.06,39.88,37.5,39.75,6989700.0,60.5683,1.707,1.7346,1.8662
2000-11-03,39.0,40.88,36.88,37.56,5962400.0,56.2407,1.7408,1.7606,1.8897
2000-11-06,38.56,38.63,34.75,36.56,6444600.0,54.3317,1.7736,1.7729,1.8885
2000-11-07,36.5,39.44,35.56,36.94,5495300.0,54.9574,1.8105,1.7864,1.892
2000-11-08,36.0,37.0,33.25,33.88,5835300.0,49.1214,1.8205,1.7696,1.8423
2000-11-09,32.69,33.0,29.88,31.25,7169600.0,44.7253,1.7923,1.7319,1.7606
2000-11-10,30.75,31.88,30.0,30.06,5255600.0,42.8564,1.7645,1.6903,1.6797
2000-11-13,28.81,30.11,27.44,27.81,8377500.0,39.4959,1.7391,1.6358,1.5825
2000-11-14,28.75,29.88,25.75,28.94,7837900.0,41.9575,1.7007,1.6015,1.5298
2000-11-15,28.63,30.81,28.44,29.5,5263200.0,43.191,1.6613,1.5785,1.501
2000-11-16,28.69,30.5,27.75,27.81,4134800.0,40.4006,1.6016,1.5443,1.453
2000-11-17,28.0,29.63,26.88,27.44,4996000.0,39.7944,1.551,1.513,1.4126
2000-11-20,26.0,27.94,25.0,25.81,6438300.0,37.15,1.4972,1.4725,1.3573
2000-11-21,26.63,26.88,23.63,24.25,6197500.0,34.7686,1.4338,1.4252,1.2923
2000-11-22,23.88,27.5,22.13,25.19,11877100.0,37.3736,1.3903,1.3951,1.2617
2000-11-24,26.42,29.13,26.06,28.94,7639300.0,46.5449,1.3788,1.4045,1.3031
2000-11-27,29.75,30.75,27.0,28.0,6411400.0,44.7749,1.3685,1.4037,1.32
2000-11-28,26.0,26.19,24.63,25.03,11327500.0,39.6449,1.3546,1.376,1.2849
2000-11-29,25.13,27.5,24.25,26.94,11463200.0,44.0819,1.3446,1.3708,1.2919
2000-11-30,24.75,26.19,22.88,24.69,13123500.0,40.3214,1.3205,1.346,1.2612
2000-12-01,24.94,26.75,23.0,24.63,7757400.0,40.2228,1.3046,1.3252,1.2388
2000-12-04,25.19,27.19,23.25,26.56,8255500.0,44.8885,1.3002,1.3257,1.2554
2000-12-05,27.13,27.63,24.75,25.38,9969900.0,42.6944,1.2981,1.3154,1.2494
2000-12-06,24.69,26.0,23.63,23.63,8825800.0,39.6028,1.295,1.291,1.2172
2000-12-07,23.06,23.44,20.13,21.38,10647500.0,35.9938,1.2759,1.2507,1.1572
2000-12-08,23.31,24.69,21.25,23.44,12969800.0,41.2707,1.2484,1.2364,1.1482
2000-12-11,22.88,26.13,21.75,25.31,10904200.0,45.651,1.235,1.2417,1.1739
2000-12-12,24.5,27.5,24.31,25.88,7306800.0,46.9498,1.2392,1.2512,1.2035
2000-12-13,26.56,26.63,23.5,23.75,6281800.0,42.8307,1.2233,1.2396,1.1911
2000-12-14,24.06,24.69,22.59,22.69,7020800.0,40.9072,1.2133,1.2205,1.1652
2000-12-15,22.25,24.25,22.0,22.88,8713700.0,41.4151,1.2045,1.2066,1.15
2000-12-18,20.75,21.19,18.94,19.88,16035200.0,36.1345,1.1711,1.1679,1.09
2000-12-19,20.31,20.88,17.38,18.25,13218500.0,33.6257,1.1355,1.1215,1.0197
